TRXNBR,TRXDT,SUP_CODE,CUSTNAME,REFERENCE,Year,REF_TYPE,DESCRIPTION, EXTENDED_AMOUNT ,DESC2,DESC3,CC,DPTNBR
121010013562496,7/11/2023,6002796,เมก้า มีท บจก.,A1D05-MARB014805-HO,2023,ARB,Rebate,"  69,651.53 ",Unconditional Rebate,Retro Rebate June 2023,21710,0510
121010013562498,7/11/2023,6002796,เมก้า มีท บจก.,A1D05-MCRB000639-HO,2023,CRB,Rebate,"  92,807.67 ",Conditional Rebate,Step Rebate June 2023 (Include Unmatch),21710,0510
121010013562501,7/11/2023,6002796,เมก้า มีท บจก.,A1D05-MCRB000642-HO,2023,CRB,Rebate,"  92,807.67 ",Conditional Rebate,Step Rebate June 2023 (Include Unmatch),21710,0510
121010013563277,7/12/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,A1D04-MWPS001224-HO,2023,WPS,Sale Promotion Income,"  5,000.00 ",Vendor Web Potal Service,0461_Vendor Web Portal Service Jun 2023,21661,0461
121010013573126,7/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB019845-HO,2023,ARB,Rebate,"  2,547.33 ",Unconditional Rebate,NULL,21610,0410
121010013573127,7/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB019846-HO,2023,ARB,Rebate,  367.82 ,Unconditional Rebate,NULL,21620,0420
121010013573135,7/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT003212-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  979.74 ,Non Return Discount,NULL,21610,0410
121010013574136,7/20/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MCOF002458-HO,2023,COF,รายการส่งเสริมการขาย,"  2,500.67 ",Cooperate Coupons Support,NULL,21110,0380
121010013574137,7/20/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MGCS002225-HO,2023,GCS,ส่วนลด,"  5,001.33 ",Guarantee GP/Compensation,NULL,21110,0380
121010013562874,7/11/2023,6100778,ธรรมชาติ ซีฟู้ด รีเทล บจก.,A1D05-MMMF002354-HO,2023,MMF,Sale Promotion Income,"  40,000.00 ",Merchandise Marketing Fund,Signage,21720,0520
121010013563469,7/12/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),A1D04-MWPS001259-HO,2023,WPS,Sale Promotion Income,"  14,129.72 ",Vendor Web Potal Service,0461_Vendor Web Portal Service Jun 2023,21661,0461
121010013713057,10/12/2023,6003922,กัสตรอนอมเม่อ บจก.,P1D05-MARB024380-HO,2023,ARB,Rebate,"  5,874.60 ",Unconditional Rebate,NULL,21720,0520
121010013575080,7/20/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS002995-HO,2023,GCS,ส่วนลด,"  1,599.35 ",Guarantee GP/Compensation,NULL,21760,0560
121010013575208,7/20/2023,7100431,ทีจี เซลลูล่าร์เวิลด์ บจก.M7100431,P1D01-MARB001735-HO,2023,ARB,Rebate,"  702,381.76 ",Unconditional Rebate,NULL,21560,0160
121010013575209,7/20/2023,7100431,ทีจี เซลลูล่าร์เวิลด์ บจก.M7100431,P1D01-MMMF001338-HO,2023,MMF,Sale Promotion Income,"  702,381.76 ",Merchandise Marketing Fund,NULL,21560,0160
121010013575272,7/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MANI009018-HO,2023,ANI,ส่วนลดพิเศษ,  94.75 ,Anniversary,NULL,21620,0420
121010013575277,7/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MBRO013781-HO,2023,BRO,ค่าโฆษณา,"  49,380.44 ",Brochure Fee,NULL,21640,0440
121010013575282,7/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT003153-HO,2023,NIT,Entrance Fee,"  2,161.39 ",New Item,NULL,21620,0420
121010013575283,7/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT003154-HO,2023,NIT,Entrance Fee,"  36,047.72 ",New Item,NULL,21640,0440
121010013575286,7/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MOTS008254-HO,2023,OTS,Sale Promotion Income,  648.42 ,Other Promotion Service,NULL,21620,0420
121010013575289,7/20/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MRST005551-HO,2023,RST,ส่วนลดพิเศษ,  790.09 ,Store Renovate,NULL,21640,0440
121010013575457,7/20/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN003300-HO,2023,SEN,รายการส่งเสริมการขาย,"  56,904.32 ",Seasonal Support,NULL,21650,0450
121010013672098,9/21/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MARB027997-HO,2023,ARB,Rebate,"  50,401.53 ",Unconditional Rebate,NULL,21661,0461
121010013672204,9/21/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MANI012250-HO,2023,ANI,ส่วนลดพิเศษ,"  14,175.89 ",Anniversary,NULL,21650,0450
121010013672946,9/22/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS033522-HO,2023,GCS,ส่วนลด,"  1,208.00 ",Guarantee GP/Compensation,Line_Corp Weekend_(29 Jun-5 Jul 23)_HYP+BMK+FP,21672,0472
121010013668737,9/21/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB022673-HO,2023,ARB,Rebate,"  1,161.01 ",Unconditional Rebate,NULL,21760,0560
121010013668738,9/21/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF002858-HO,2023,COF,รายการส่งเสริมการขาย,  422.18 ,Cooperate Coupons Support,NULL,21760,0560
121010013668932,9/21/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MARB027930-HO,2023,ARB,Rebate,"  5,038.12 ",Unconditional Rebate,NULL,21640,0440
121010013668934,9/21/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MBRO018738-HO,2023,BRO,ค่าโฆษณา,"  50,381.17 ",Brochure Fee,NULL,21640,0440
121010013565195,7/13/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB019012-HO,2023,ARB,Rebate,"  20,508.87 ",Unconditional Rebate,NULL,21610,0410
121010013565209,7/13/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000226-HO,2023,OTN,รายการส่งเสริมการขาย,"  10,993.24 ",Other Promotion Support,NULL,21630,0430
121010013565655,7/13/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MBRO013317-HO,2023,BRO,ค่าโฆษณา,  426.99 ,Brochure Fee,NULL,21661,0461
121010013566344,7/13/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MARB003432-HO,2023,ARB,Rebate,"  81,338.62 ",Unconditional Rebate,NULL,21110,0380
121010013576471,7/20/2023,6004509,เสถียร เทรดดิ้ง บจก.,P1D04-MARB020029-HO,2023,ARB,Rebate,  381.66 ,Unconditional Rebate,NULL,21630,0430
121010013578414,7/20/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MADP008932-HO,2023,ADP,Display,"  4,849.47 ",Display Fee,NULL,21660,0460
121010013578417,7/20/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MARB020503-HO,2023,ARB,Rebate,"  2,870.83 ",Unconditional Rebate,NULL,21661,0461
121010013578505,7/20/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MARB020522-HO,2023,ARB,Rebate,"  155,273.91 ",Unconditional Rebate,NULL,21650,0450
121010013566260,7/13/2023,7100417,กิจการดี บจก.,P1D03-MCOF002327-HO,2023,COF,รายการส่งเสริมการขาย,"  7,500.46 ",Cooperate Coupons Support,NULL,21250,0350
121010013566346,7/13/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MGCS002179-HO,2023,GCS,ส่วนลด,"  46,479.21 ",Guarantee GP/Compensation,NULL,21110,0380
121010013567640,7/13/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MARB019633-HO,2023,ARB,Rebate,"  7,952.04 ",Unconditional Rebate,NULL,21640,0440
121010013567642,7/13/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MBRO013278-HO,2023,BRO,ค่าโฆษณา,"  79,520.35 ",Brochure Fee,NULL,21640,0440
121010013567644,7/13/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MCOF008480-HO,2023,COF,รายการส่งเสริมการขาย,"  3,498.90 ",Cooperate Coupons Support,NULL,21640,0440
121010013567654,7/13/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MRST005341-HO,2023,RST,ส่วนลดพิเศษ,"  1,272.33 ",Store Renovate,NULL,21640,0440
121010013567810,7/13/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS007998-HO,2023,OTS,Sale Promotion Income,"  43,921.78 ",Other Promotion Service,NULL,21650,0450
121010013674995,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS034309-HO,2023,GCS,ส่วนลด,"  7,790.00 ",Guarantee GP/Compensation,Bro.13/23_(31 Aug-20 Sep 23)_HYP+BMK+FP,21610,0410
121010013676099,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS034747-HO,2023,GCS,ส่วนลด,"  1,956.00 ",Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21630,0430
121010013716926,10/19/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,P1D04-MARB031082-HO,2023,ARB,Rebate,"  146,045.21 ",Unconditional Rebate,NULL,21610,0410
121010013718080,10/19/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MOTS012337-HO,2023,OTS,Sale Promotion Income,  471.58 ,Other Promotion Service,NULL,21620,0420
121010013718173,10/19/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001646-HO,2023,DTS,Data Sharing,"  5,863.32 ",Data Sharing Fee,NULL,21650,0450
121010013718422,10/19/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,P1D02-MADP007563-HO,2023,ADP,Display,"  43,216.38 ",Display Fee,NULL,21310,0210
121010013671207,9/21/2023,7001260,เบโค ไทย บจก.,P1D01-MARB002318-HO,2023,ARB,Rebate,"  40,753.02 ",Unconditional Rebate,NULL,21512,0112
121010013673509,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS033726-HO,2023,GCS,ส่วนลด,"  137,200.00 ",Guarantee GP/Compensation,Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP,21610,0410
121010013567648,7/13/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT003049-HO,2023,NIT,Entrance Fee,"  58,049.86 ",New Item,NULL,21640,0440
121010013568077,7/13/2023,1100649,ซี.พี.เค.คิทเช่นคลาส บจก.,P1D02-MARB007367-HO,2023,ARB,Rebate,"  25,422.24 ",Unconditional Rebate,NULL,21310,0210
121010013569911,7/13/2023,7001260,เบโค ไทย บจก.,P1D01-MADP001187-HO,2023,ADP,Display,"  13,053.78 ",Display Fee,NULL,21512,0112
121010013578864,7/24/2023,6001124,ฟู้ดสตาร์ บจก.,A1D04-MGCS024680-HO,2023,GCS,ส่วนลด,"  6,844.00 ",Guarantee GP/Compensation,Instore_Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP+DP,21640,0440
121010013580170,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS025192-HO,2023,GCS,ส่วนลด,"  9,580.00 ",Guarantee GP/Compensation,Catalog_EDLP#2_(30 Mar-28 Jun 23)_BCM,21610,0410
121010013719143,10/19/2023,0400759,ครีเดนซ์ บจก.,P1D04-MMMF011213-HO,2023,MMF,Sale Promotion Income,"  1,280.12 ",Merchandise Marketing Fund,NULL,21672,0472
121010013720267,10/19/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MARB031107-HO,2023,ARB,Rebate,"  1,901.02 ",Unconditional Rebate,NULL,21661,0461
121010013720343,10/19/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MARB031122-HO,2023,ARB,Rebate,"  37,346.84 ",Unconditional Rebate,NULL,21650,0450
121010013674449,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS034096-HO,2023,GCS,ส่วนลด,"  966,448.00 ",Guarantee GP/Compensation,OI Additional Page Bro.12/23_(10-30 Aug 23)_HYP,21610,0410
121010013675203,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS034398-HO,2023,GCS,ส่วนลด,"  306,461.00 ",Guarantee GP/Compensation,Bro.13/23_(31 Aug-20 Sep 23)_HYP+BMK+FP,21610,0410
121010013676567,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS034934-HO,2023,GCS,ส่วนลด,"  3,712.00 ",Guarantee GP/Compensation,Bro.13/23_(31 Aug-20 Sep 23)_HYP+BMK+FP,21610,0410
121010013676635,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS034958-HO,2023,GCS,ส่วนลด,"  201,400.00 ",Guarantee GP/Compensation,Catalog_Beauty Fair 2_(10-30 Aug 23)_HYP+BMK+FP,21610,0410
121010013677171,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS035153-HO,2023,GCS,ส่วนลด,"  19,470.00 ",Guarantee GP/Compensation,Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP,21610,0410
121010013721270,10/26/2023,6002796,เมก้า มีท บจก.,P1D05-MARB025480-HO,2023,ARB,Rebate,"  1,227,530.12 ",Unconditional Rebate,NULL,21710,0510
121010013722455,10/26/2023,6004509,เสถียร เทรดดิ้ง บจก.,P1D04-MARB031462-HO,2023,ARB,Rebate,"  1,272.19 ",Unconditional Rebate,NULL,21630,0430
121010013677419,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS035255-HO,2023,GCS,ส่วนลด,  120.00 ,Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21610,0410
121010013677809,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS035409-HO,2023,GCS,ส่วนลด,"  1,518.00 ",Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21610,0410
121010013678137,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS035540-HO,2023,GCS,ส่วนลด,  104.00 ,Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21610,0410
121010013679429,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS036040-HO,2023,GCS,ส่วนลด,"  1,180.00 ",Guarantee GP/Compensation,Catalog_EDLP#4_(21 Sep 23-3 Jan 24)_BCM,21610,0410
121010013569207,7/13/2023,0400759,ครีเดนซ์ บจก.,P1D04-MARB019374-HO,2023,ARB,Rebate,"  13,975.03 ",Unconditional Rebate,NULL,21672,0472
121010013569525,7/13/2023,0800811,เจ.ที.ที. บจก.,P1D05-MARB015880-HO,2023,ARB,Rebate,"  6,981.95 ",Unconditional Rebate,NULL,21760,0560
121010013570458,7/13/2023,0400607,ครีเดนซ์ บจก.,P1D04-MMMF007229-HO,2023,MMF,Sale Promotion Income,  115.65 ,Merchandise Marketing Fund,NULL,21630,0430
121010013570801,7/13/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MBRO013318-HO,2023,BRO,ค่าโฆษณา,"  4,823.40 ",Brochure Fee,NULL,21660,0460
121010013678781,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS035790-HO,2023,GCS,ส่วนลด,"  343,434.00 ",Guarantee GP/Compensation,Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP,21610,0410
121010013679059,9/23/2023,6001124,ฟู้ดสตาร์ บจก.,A1D04-MGCS035896-HO,2023,GCS,ส่วนลด,  508.00 ,Guarantee GP/Compensation,Instore_Bro.13/23_(31 Aug-20 Sep 23)_HYP+BMK+FP+DP,21640,0440
121010013679981,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS036255-HO,2023,GCS,ส่วนลด,"  4,250.00 ",Guarantee GP/Compensation,Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP,21610,0410
121010013680155,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS036324-HO,2023,GCS,ส่วนลด,  105.00 ,Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21640,0440
121010013723175,10/26/2023,6004086,ทองมั่นคง บจก.,P1D05-MARB025559-HO,2023,ARB,Rebate,"  90,388.58 ",Unconditional Rebate,NULL,21740,0540
121010013724465,10/26/2023,6002733,โรจูคิส อินเตอร์เนชั่นแนล บมจ. (เวชสำอาง),P1D04-MARB031962-HO,2023,ARB,Rebate,"  9,457.88 ",Unconditional Rebate,NULL,21661,0461
121010013724571,10/26/2023,6003074,สยาม ไวเนอรี่คอมเมอร์เชี่ยล บจก.,P1D04-MANI014062-HO,2023,ANI,ส่วนลดพิเศษ,"  14,675.24 ",Anniversary,NULL,21650,0450
121010013725578,10/26/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MOTS002894-HO,2023,OTS,Sale Promotion Income,"  5,553.17 ",Other Promotion Service,NULL,21110,0380
121010013681477,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS036848-HO,2023,GCS,ส่วนลด,"  31,304.00 ",Guarantee GP/Compensation,Cat._IM 6/23 Big Bang B2FL_(20 Jul-30 Aug 23),21610,0410
121010013682355,9/23/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS037193-HO,2023,GCS,ส่วนลด,"  28,470.00 ",Guarantee GP/Compensation,Instore_Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP+DP,21672,0472
121010013682745,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS037333-HO,2023,GCS,ส่วนลด,"  69,805.00 ",Guarantee GP/Compensation,Bro.13/23_(31 Aug-20 Sep 23)_HYP+BMK+FP,21610,0410
121010013683595,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS037662-HO,2023,GCS,ส่วนลด,"  6,006.00 ",Guarantee GP/Compensation,Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP,21610,0410
121010013683915,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS037787-HO,2023,GCS,ส่วนลด,  121.00 ,Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21630,0430
121010013573136,7/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT003213-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  141.47 ,Non Return Discount,NULL,21620,0420
121010013573139,7/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MOTN000233-HO,2023,OTN,รายการส่งเสริมการขาย,  113.18 ,Other Promotion Support,NULL,21620,0420
121010013573559,7/20/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,P1D04-MADP008931-HO,2023,ADP,Display,  526.56 ,Display Fee,NULL,21661,0461
121010013681115,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS036709-HO,2023,GCS,ส่วนลด,"  2,318.00 ",Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21610,0410
121010013682305,9/23/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS037176-HO,2023,GCS,ส่วนลด,"  13,888.00 ",Guarantee GP/Compensation,Instore_Bro.13/23_(31 Aug-20 Sep 23)_HYP+BMK+FP+DP,21672,0472
121010013586190,7/24/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS027490-HO,2023,GCS,ส่วนลด,"  21,651.00 ",Guarantee GP/Compensation,Instore_Bro.10/23_(29 Jun-19 Jul 23)_HYP+BMK+FP+DP,21610,0410
121010013586824,7/24/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS027716-HO,2023,GCS,ส่วนลด,"  19,978.00 ",Guarantee GP/Compensation,Bro.9/23_(8-28 Jun 23)_HYP+BMK+FP,21672,0472
121010013588330,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS028311-HO,2023,GCS,ส่วนลด,"  10,672.00 ",Guarantee GP/Compensation,Instore_Bro.10/23_(29 Jun-19 Jul 23)_HYP+BMK+FP+DP,21610,0410
121010013588332,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS028312-HO,2023,GCS,ส่วนลด,  60.00 ,Guarantee GP/Compensation,Catalog_EDLP#2_(30 Mar-28 Jun 23)_HYP+BMK+FP,21610,0410
121010013685201,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS038294-HO,2023,GCS,ส่วนลด,  888.00 ,Guarantee GP/Compensation,Catalog_Beauty Fair 2_(10-30 Aug 23)_HYP+BMK+FP,21610,0410
121010013685381,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS038371-HO,2023,GCS,ส่วนลด,"  19,208.00 ",Guarantee GP/Compensation,Instore_Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP+DP,21610,0410
121010013685497,9/23/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS038415-HO,2023,GCS,ส่วนลด,"  31,206.00 ",Guarantee GP/Compensation,Instore_Bro.12/23_(10-30 Aug 23)_HYP+BMK+FP+DP,21672,0472
121010013685647,9/23/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS038476-HO,2023,GCS,ส่วนลด,"  36,225.00 ",Guarantee GP/Compensation,Line_Corp Weekday_(28 Aug-3 Sep 23)_HYP+BMK+FP,21610,0410
121010013685937,9/23/2023,0400759,ครีเดนซ์ บจก.,A1D04-MGCS038590-HO,2023,GCS,ส่วนลด,"  6,096.00 ",Guarantee GP/Compensation,Instore_Bro.13/23_(31 Aug-20 Sep 23)_HYP+BMK+FP+DP,21672,0472
121010013573131,7/20/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO013394-HO,2023,BRO,ค่าโฆษณา,"  7,809.94 ",Brochure Fee,NULL,21630,0430
121010013574135,7/20/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MARB003568-HO,2023,ARB,Rebate,"  8,752.33 ",Unconditional Rebate,NULL,21110,0380
121010013574138,7/20/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),P1D03-MMMF003505-HO,2023,MMF,Sale Promotion Income,"  12,086.55 ",Merchandise Marketing Fund,NULL,21110,0380
121010013589120,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS028615-HO,2023,GCS,ส่วนลด,"  5,203.00 ",Guarantee GP/Compensation,Weekly Promotion WK 27/23_(6-12 Jul 23)_BCM,21610,0410
121010013589826,7/24/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MGCS028880-HO,2023,GCS,ส่วนลด,"  27,431.00 ",Guarantee GP/Compensation,Weekly Promotion WK 27/23_(6-12 Jul 23)_BCM,21610,0410
121010013686951,9/23/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,A1D04-MGCS038989-HO,2023,GCS,ส่วนลด,  420.00 ,Guarantee GP/Compensation,Instore_IM Japan Fair_(3-23 Aug 23)_HYP+BMK+FP,21630,0430
121010013688044,9/26/2023,7001557,ภรณ์พริมมา บจก. (SL แยก OI),A1D03-MADP000901-HO,2023,ADP,Display,"  8,888.83 ",Display Fee,0380_Fix amt Sep 2023,21110,0380
121010013688598,9/26/2023,7001284,บงกชแก้ว (ประเทศไทย) บจก.,A1D02-MRST001812-HO,2023,RST,ส่วนลดพิเศษ,"  14,375.00 ",Store Renovate,0210_Fix amt Sep 2023,21310,0210
121010013689067,9/27/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP012261-HO,2023,ADP,Display,"  55,303.03 ",Display Fee,0450_Fix amt Sep 2023,21650,0450
121010013689120,9/27/2023,3500262,ดิอาจิโอ โมเอ็ท เฮนเนสซี่ (ประเทศไทย) บจก.,A1D04-MDTS001476-HO,2023,DTS,Data Sharing,"  18,130.83 ",Data Sharing Fee,0450_Fix amt Sep 2023,21650,0450
121010013689137,9/27/2023,4300787,เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,A1D04-MADP012244-HO,2023,ADP,Display,"  1,192,470.40 ",Display Fee,0410_Fix amt Sep 2023,21610,0410
121010013689146,9/27/2023,6001601,กรีนเอิร์ธ ไบโอเทคโนโลยี (ประเทศไทย) บจก.,A1D04-MARB028119-HO,2023,ARB,Rebate,"  25,000.08 ",Unconditional Rebate,0461_Fix amt Sep 2023,21661,0461
121010013726113,10/26/2023,3001474,เพียวฟู้ดส์ (บจก.),P1D05-MARB025504-HO,2023,ARB,Rebate,"  13,503.00 ",Unconditional Rebate,NULL,21710,0510
121010013726639,10/26/2023,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB025790-HO,2023,ARB,Rebate,"  2,028.54 ",Unconditional Rebate,NULL,21760,0560
121010013726831,10/26/2023,6001124,ฟู้ดสตาร์ บจก.,P1D04-MNIT004948-HO,2023,NIT,Entrance Fee,"  34,444.81 ",New Item,NULL,21640,0440
121010013726993,10/26/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS001702-HO,2023,DTS,Data Sharing,"  7,011.29 ",Data Sharing Fee,NULL,21650,0450
121010013726994,10/26/2023,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS012725-HO,2023,OTS,Sale Promotion Income,"  42,067.76 ",Other Promotion Service,NULL,21650,0450
121010013727297,10/26/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MARB031256-HO,2023,ARB,Rebate,"  10,225.48 ",Unconditional Rebate,NULL,21630,0430
121010013727299,10/26/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MBRO021066-HO,2023,BRO,ค่าโฆษณา,  319.19 ,Brochure Fee,NULL,21620,0420
121010013727305,10/26/2023,0801064,เจ อาร์ เอฟแอนด์บี บจก.,P1D04-MNRT005048-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,  159.60 ,Non Return Discount,NULL,21620,0420
